Date,Account_ID,Account_Name,Order_ID,Revenue,Commission/Profit,Status,Quantity,Target_Revenue
2023-12-16,1002,Beta GmbH,50676,0.0,0.0,cancelled,2,709.29
2023-12-17,1001,Alpha GmbH,50677,1126.7,170.9,shipped,3,1220.77
2023-12-18,1003,Gamma GmbH,50678,0.0,0.0,cancelled,1,1937.66
2023-12-18,1003,Gamma GmbH,50679,669.72,76.83,shipped,2,639.98
2023-12-19,1001,Alpha GmbH,50680,656.42,100.91,shipped,3,608.14
2023-12-20,1003,Gamma GmbH,50681,0.0,0.0,cancelled,3,1133.66
2023-12-20,1002,Beta GmbH,50682,0.0,0.0,cancelled,4,1820.96
2023-12-21,1002,Beta GmbH,50683,0.0,0.0,cancelled,2,1510.14
2023-12-21,1002,Beta GmbH,50684,1057.46,205.2,shipped,5,1074.5
2023-12-21,1001,Alpha GmbH,50685,1683.99,191.69,shipped,2,1844.22
2023-12-22,1001,Alpha GmbH,50686,1450.7,181.73,shipped,2,1584.25
2023-12-22,1002,Beta GmbH,50687,1584.81,233.12,shipped,5,1703.44
2023-12-23,1001,Alpha GmbH,50688,0.0,0.0,cancelled,2,1423.65
2023-12-24,1002,Beta GmbH,50689,0.0,0.0,cancelled,1,1928.06
2023-12-25,1002,Beta GmbH,50690,1570.21,211.28,shipped,3,1542.23
2023-12-26,1003,Gamma GmbH,50691,0.0,0.0,cancelled,2,716.91
2023-12-26,1002,Beta GmbH,50692,0.0,0.0,cancelled,1,1150.06
2023-12-26,1001,Alpha GmbH,50693,0.0,0.0,cancelled,1,569.11
2023-12-27,1002,Beta GmbH,50694,0.0,0.0,cancelled,1,1563.69
2023-12-27,1002,Beta GmbH,50695,0.0,0.0,cancelled,1,1167.9
2023-12-28,1001,Alpha GmbH,50696,872.89,103.04,shipped,5,905.56
2023-12-29,1002,Beta GmbH,50697,1788.31,333.94,shipped,4,1977.79
2023-12-29,1003,Gamma GmbH,50698,0.0,0.0,cancelled,5,1958.19
2023-12-29,1002,Beta GmbH,50699,0.0,0.0,cancelled,2,1579.62
2023-12-30,1001,Alpha GmbH,50700,0.0,0.0,cancelled,2,979.34
2023-12-31,1003,Gamma GmbH,50701,0.0,0.0,cancelled,2,673.49
2023-12-31,1001,Alpha GmbH,50702,572.45,97.36,shipped,4,525.1
2024-01-01,1002,Beta GmbH,50703,850.17,86.95,shipped,3,785.6
2024-01-01,1002,Beta GmbH,50704,0.0,0.0,cancelled,3,1870.47
2024-01-02,1002,Beta GmbH,50705,785.25,101.46,shipped,1,824.22
2024-01-03,1001,Alpha GmbH,50706,0.0,0.0,cancelled,3,1726.96
2024-01-03,1003,Gamma GmbH,50707,606.03,107.17,shipped,2,626.53
2024-01-03,1001,Alpha GmbH,50708,0.0,0.0,cancelled,4,1641.27
2024-01-04,1003,Gamma GmbH,50709,0.0,0.0,cancelled,4,795.32
2024-01-04,1003,Gamma GmbH,50710,0.0,0.0,cancelled,4,814.83
2024-01-05,1001,Alpha GmbH,50711,2069.53,209.34,shipped,5,1916.39
2024-01-05,1002,Beta GmbH,50712,780.03,140.51,shipped,2,727.81
2024-01-05,1002,Beta GmbH,50713,0.0,0.0,cancelled,3,749.83
2024-01-06,1002,Beta GmbH,50714,0.0,0.0,cancelled,5,1875.28
2024-01-06,1002,Beta GmbH,50715,0.0,0.0,cancelled,4,1540.78
2024-01-06,1002,Beta GmbH,50716,0.0,0.0,cancelled,3,834.91
2024-01-07,1001,Alpha GmbH,50717,0.0,0.0,cancelled,4,1755.41
2024-01-07,1001,Alpha GmbH,50718,1456.79,161.02,shipped,3,1379.81
2024-01-08,1002,Beta GmbH,50719,0.0,0.0,cancelled,4,909.44
2024-01-09,1002,Beta GmbH,50720,0.0,0.0,cancelled,5,1991.54
2024-01-10,1002,Beta GmbH,50721,0.0,0.0,cancelled,2,1703.15
2024-01-10,1003,Gamma GmbH,50722,0.0,0.0,cancelled,3,911.8
2024-01-11,1002,Beta GmbH,50723,1290.73,183.41,shipped,5,1256.92
2024-01-12,1001,Alpha GmbH,50724,1215.35,205.37,shipped,1,1239.77
2024-01-12,1002,Beta GmbH,50725,1351.69,217.03,shipped,5,1376.83
2024-01-13,1002,Beta GmbH,50726,0.0,0.0,cancelled,2,1652.42
2024-01-13,1003,Gamma GmbH,50727,897.58,155.77,shipped,1,860.94
2024-01-14,1002,Beta GmbH,50728,0.0,0.0,cancelled,4,957.22
2024-01-15,1003,Gamma GmbH,50729,0.0,0.0,cancelled,3,668.32
2024-01-15,1002,Beta GmbH,50730,0.0,0.0,cancelled,4,576.96
2024-01-16,1002,Beta GmbH,50731,718.38,74.22,shipped,1,690.41
2024-01-16,1003,Gamma GmbH,50732,1141.34,217.36,shipped,5,1227.25
2024-01-16,1001,Alpha GmbH,50733,0.0,0.0,cancelled,1,523.29
2024-01-17,1002,Beta GmbH,50734,0.0,0.0,cancelled,5,1902.92
2024-01-17,1001,Alpha GmbH,50735,0.0,0.0,cancelled,4,1033.69
2024-01-17,1002,Beta GmbH,50736,1398.59,176.64,shipped,4,1366.12
2024-01-18,1001,Alpha GmbH,50737,1745.28,191.13,shipped,5,1902.89
2024-01-18,1001,Alpha GmbH,50738,0.0,0.0,cancelled,1,1556.52
2024-01-18,1002,Beta GmbH,50739,1166.82,187.72,shipped,5,1237.52
2024-01-19,1001,Alpha GmbH,50740,1730.1,219.64,shipped,3,1921.78
2024-01-20,1003,Gamma GmbH,50741,0.0,0.0,cancelled,4,1113.2
2024-01-20,1002,Beta GmbH,50742,629.31,82.28,shipped,5,661.04
2024-01-20,1002,Beta GmbH,50743,0.0,0.0,cancelled,1,1817.33
2024-01-21,1001,Alpha GmbH,50744,813.82,135.64,shipped,1,801.19
2024-01-22,1001,Alpha GmbH,50745,0.0,0.0,cancelled,2,924.61
2024-01-23,1001,Alpha GmbH,50746,811.06,119.9,shipped,1,864.17
2024-01-23,1002,Beta GmbH,50747,1305.16,167.05,shipped,4,1256.2
2024-01-23,1002,Beta GmbH,50748,570.71,86.0,shipped,5,596.25
2024-01-24,1003,Gamma GmbH,50749,0.0,0.0,cancelled,4,995.4
2024-01-24,1002,Beta GmbH,50750,1548.17,168.8,shipped,5,1611.08
2024-01-24,1002,Beta GmbH,50751,886.72,134.64,shipped,5,949.0
2024-01-25,1002,Beta GmbH,50752,1458.82,217.75,shipped,4,1397.96
2024-01-25,1001,Alpha GmbH,50753,1792.79,334.35,shipped,5,1774.88
2024-01-25,1001,Alpha GmbH,50754,0.0,0.0,cancelled,2,1484.2
2024-01-26,1003,Gamma GmbH,50755,0.0,0.0,cancelled,2,1980.33
2024-01-26,1003,Gamma GmbH,50756,1715.32,314.91,shipped,4,1755.06
2024-01-27,1003,Gamma GmbH,50757,0.0,0.0,cancelled,2,1377.39
2024-01-28,1002,Beta GmbH,50758,535.47,67.64,shipped,3,518.79
2024-01-28,1001,Alpha GmbH,50759,0.0,0.0,cancelled,5,891.26
2024-01-29,1001,Alpha GmbH,50760,1508.64,199.09,shipped,4,1496.23
2024-01-29,1001,Alpha GmbH,50761,0.0,0.0,cancelled,1,875.65
2024-01-29,1002,Beta GmbH,50762,1788.48,292.81,shipped,3,1830.49
2024-01-30,1002,Beta GmbH,50763,717.45,86.13,shipped,3,702.56
2024-01-30,1003,Gamma GmbH,50764,0.0,0.0,cancelled,3,1293.62
2024-01-31,1002,Beta GmbH,50765,0.0,0.0,cancelled,5,1446.31
2024-02-01,1001,Alpha GmbH,50766,1573.21,212.27,shipped,2,1537.46
2024-02-01,1001,Alpha GmbH,50767,0.0,0.0,cancelled,3,1303.99
2024-02-02,1001,Alpha GmbH,50768,1483.75,212.3,shipped,5,1556.57
2024-02-02,1001,Alpha GmbH,50769,1782.12,322.46,shipped,1,1806.05
2024-02-03,1001,Alpha GmbH,50770,0.0,0.0,cancelled,1,1946.65
2024-02-03,1002,Beta GmbH,50771,0.0,0.0,cancelled,5,1792.4
2024-02-04,1002,Beta GmbH,50772,1206.95,218.6,shipped,5,1314.95
2024-02-05,1001,Alpha GmbH,50773,0.0,0.0,cancelled,4,1047.58
2024-02-05,1002,Beta GmbH,50774,682.45,93.55,shipped,3,693.4
2024-02-06,1003,Gamma GmbH,50775,0.0,0.0,cancelled,1,1975.32
2024-02-06,1002,Beta GmbH,50776,0.0,0.0,cancelled,5,967.83
2024-02-07,1002,Beta GmbH,50777,1005.73,172.34,shipped,4,943.14
2024-02-08,1003,Gamma GmbH,50778,0.0,0.0,cancelled,4,842.37
2024-02-08,1003,Gamma GmbH,50779,0.0,0.0,cancelled,2,1607.33
2024-02-09,1003,Gamma GmbH,50780,1669.24,197.19,shipped,3,1846.01
2024-02-10,1003,Gamma GmbH,50781,1787.28,212.59,shipped,3,1691.52
2024-02-10,1002,Beta GmbH,50782,0.0,0.0,cancelled,3,1674.72
2024-02-11,1001,Alpha GmbH,50783,484.42,91.56,shipped,2,509.51
2024-02-11,1001,Alpha GmbH,50784,1514.25,166.6,shipped,3,1656.12
2024-02-11,1001,Alpha GmbH,50785,539.76,104.91,shipped,2,531.11
2024-02-12,1002,Beta GmbH,50786,786.39,140.36,shipped,3,816.31
2024-02-13,1001,Alpha GmbH,50787,0.0,0.0,cancelled,5,1345.81
2024-02-13,1003,Gamma GmbH,50788,0.0,0.0,cancelled,1,723.49
2024-02-13,1001,Alpha GmbH,50789,0.0,0.0,cancelled,5,1353.35
2024-02-14,1002,Beta GmbH,50790,1282.86,208.98,shipped,4,1356.73
2024-02-15,1001,Alpha GmbH,50791,0.0,0.0,cancelled,2,1147.94
2024-02-15,1003,Gamma GmbH,50792,605.27,73.29,shipped,2,600.6
2024-02-15,1001,Alpha GmbH,50793,2005.73,391.95,shipped,4,1834.95
2024-02-16,1001,Alpha GmbH,50794,0.0,0.0,cancelled,1,1943.9
2024-02-16,1002,Beta GmbH,50795,1645.17,262.31,shipped,2,1514.77
2024-02-17,1002,Beta GmbH,50796,1498.55,166.04,shipped,1,1450.13
2024-02-17,1002,Beta GmbH,50797,970.65,102.26,shipped,5,892.87
2024-02-17,1001,Alpha GmbH,50798,1395.56,192.86,shipped,5,1316.93
2024-02-18,1003,Gamma GmbH,50799,0.0,0.0,cancelled,2,1720.19
2024-02-18,1001,Alpha GmbH,50800,1985.93,258.18,shipped,4,1810.83
2024-02-18,1001,Alpha GmbH,50801,0.0,0.0,cancelled,5,800.27
2024-02-19,1003,Gamma GmbH,50802,0.0,0.0,cancelled,4,732.18
2024-02-20,1003,Gamma GmbH,50803,1517.39,161.08,shipped,3,1383.72
2024-02-20,1002,Beta GmbH,50804,0.0,0.0,cancelled,2,1176.0
2024-02-21,1003,Gamma GmbH,50805,1222.5,151.7,shipped,2,1354.81
2024-02-21,1001,Alpha GmbH,50806,0.0,0.0,cancelled,3,1635.29
2024-02-22,1001,Alpha GmbH,50807,0.0,0.0,cancelled,5,905.47
2024-02-22,1003,Gamma GmbH,50808,694.53,131.29,shipped,1,682.72
2024-02-23,1001,Alpha GmbH,50809,0.0,0.0,cancelled,4,1468.91
2024-02-24,1002,Beta GmbH,50810,1296.19,196.67,shipped,5,1351.4
2024-02-25,1001,Alpha GmbH,50811,927.64,116.26,shipped,1,1001.56
2024-02-26,1001,Alpha GmbH,50812,1251.87,156.0,shipped,5,1342.52
2024-02-26,1002,Beta GmbH,50813,1478.46,151.88,shipped,5,1574.68
2024-02-26,1002,Beta GmbH,50814,1669.02,227.91,shipped,5,1564.34
2024-02-27,1002,Beta GmbH,50815,0.0,0.0,cancelled,2,1965.08
2024-02-27,1002,Beta GmbH,50816,678.86,123.61,shipped,4,634.89
2024-02-27,1002,Beta GmbH,50817,774.9,113.51,shipped,5,771.12
2024-02-28,1001,Alpha GmbH,50818,1051.69,207.06,shipped,5,1098.89
2024-02-28,1003,Gamma GmbH,50819,953.61,164.08,shipped,2,1046.03
2024-02-28,1001,Alpha GmbH,50820,1657.49,208.15,shipped,1,1589.02
2024-02-29,1002,Beta GmbH,50821,880.47,133.6,shipped,2,930.9
2024-02-29,1002,Beta GmbH,50822,2005.19,270.04,shipped,1,1864.67
2024-02-29,1002,Beta GmbH,50823,0.0,0.0,cancelled,1,1216.4
2024-03-01,1002,Beta GmbH,50824,1400.75,163.92,shipped,5,1435.94
2024-03-02,1002,Beta GmbH,50825,0.0,0.0,cancelled,3,1513.03
2024-03-03,1001,Alpha GmbH,50826,1470.52,237.8,shipped,4,1460.29
2024-03-03,1003,Gamma GmbH,50827,1402.26,165.04,shipped,3,1309.46
2024-03-04,1002,Beta GmbH,50828,0.0,0.0,cancelled,4,946.31
2024-03-05,1002,Beta GmbH,50829,0.0,0.0,cancelled,4,1587.35
2024-03-05,1001,Alpha GmbH,50830,0.0,0.0,cancelled,3,1222.51
2024-03-05,1002,Beta GmbH,50831,0.0,0.0,cancelled,3,987.38
2024-03-06,1003,Gamma GmbH,50832,1674.16,202.6,shipped,2,1820.74
2024-03-07,1001,Alpha GmbH,50833,1098.66,157.28,shipped,1,1113.79
2024-03-07,1002,Beta GmbH,50834,0.0,0.0,cancelled,1,1162.99
2024-03-08,1002,Beta GmbH,50835,0.0,0.0,cancelled,3,856.33
2024-03-08,1001,Alpha GmbH,50836,756.6,110.28,shipped,3,701.66
2024-03-08,1002,Beta GmbH,50837,1114.87,162.7,shipped,5,1052.73
2024-03-09,1001,Alpha GmbH,50838,0.0,0.0,cancelled,4,1871.38
2024-03-09,1001,Alpha GmbH,50839,1869.09,235.29,shipped,4,1883.91
2024-03-09,1003,Gamma GmbH,50840,0.0,0.0,cancelled,3,1963.79
2024-03-10,1003,Gamma GmbH,50841,0.0,0.0,cancelled,2,1171.46
2024-03-10,1002,Beta GmbH,50842,1440.23,169.35,shipped,2,1328.56
2024-03-10,1001,Alpha GmbH,50843,0.0,0.0,cancelled,3,1071.61
2024-03-11,1003,Gamma GmbH,50844,0.0,0.0,cancelled,2,539.62
2024-03-11,1002,Beta GmbH,50845,1350.8,226.55,shipped,1,1294.26
2024-03-12,1003,Gamma GmbH,50846,728.25,109.43,shipped,5,694.59
2024-03-12,1001,Alpha GmbH,50847,0.0,0.0,cancelled,4,812.51
2024-03-12,1002,Beta GmbH,50848,1388.11,202.76,shipped,5,1274.72
2024-03-13,1002,Beta GmbH,50849,0.0,0.0,cancelled,4,546.72
2024-03-14,1002,Beta GmbH,50850,0.0,0.0,cancelled,1,697.66
2024-03-14,1003,Gamma GmbH,50851,874.08,107.64,shipped,4,940.47
2024-03-14,1001,Alpha GmbH,50852,0.0,0.0,cancelled,5,812.03
2024-03-15,1003,Gamma GmbH,50853,0.0,0.0,cancelled,2,561.59
2024-03-15,1003,Gamma GmbH,50854,1110.33,170.73,shipped,1,1042.0
2024-03-16,1001,Alpha GmbH,50855,0.0,0.0,cancelled,5,1532.37
2024-03-16,1003,Gamma GmbH,50856,789.13,130.78,shipped,5,770.79
2024-03-17,1001,Alpha GmbH,50857,972.94,175.41,shipped,2,1067.38
2024-03-18,1001,Alpha GmbH,50858,0.0,0.0,cancelled,5,1338.85
2024-03-18,1001,Alpha GmbH,50859,1372.17,185.97,shipped,5,1396.3
2024-03-19,1003,Gamma GmbH,50860,1125.32,215.87,shipped,3,1214.7
2024-03-19,1002,Beta GmbH,50861,1472.47,155.6,shipped,5,1472.42
2024-03-19,1002,Beta GmbH,50862,1495.19,199.91,shipped,4,1468.08
2024-03-20,1001,Alpha GmbH,50863,0.0,0.0,cancelled,5,1129.9
2024-03-20,1001,Alpha GmbH,50864,0.0,0.0,cancelled,5,1384.43
2024-03-20,1002,Beta GmbH,50865,978.93,124.62,shipped,4,1073.7
2024-03-21,1002,Beta GmbH,50866,737.16,113.92,shipped,1,765.61
2024-03-21,1002,Beta GmbH,50867,0.0,0.0,cancelled,2,1557.24
2024-03-22,1001,Alpha GmbH,50868,0.0,0.0,cancelled,5,1380.41
2024-03-22,1003,Gamma GmbH,50869,729.79,116.67,shipped,5,705.52
2024-03-23,1002,Beta GmbH,50870,0.0,0.0,cancelled,4,1183.44
2024-03-24,1002,Beta GmbH,50871,1738.51,343.35,shipped,5,1863.05
2024-03-25,1002,Beta GmbH,50872,0.0,0.0,cancelled,3,1995.62
2024-03-25,1001,Alpha GmbH,50873,0.0,0.0,cancelled,2,1052.09
2024-03-25,1003,Gamma GmbH,50874,0.0,0.0,cancelled,3,1903.94
2024-03-26,1003,Gamma GmbH,50875,0.0,0.0,cancelled,3,1617.62
2024-03-26,1001,Alpha GmbH,50876,899.41,178.66,shipped,4,853.12
2024-03-26,1002,Beta GmbH,50877,0.0,0.0,cancelled,1,1664.75
2024-03-27,1003,Gamma GmbH,50878,1094.3,129.76,shipped,3,1161.35
2024-03-27,1001,Alpha GmbH,50879,1547.38,162.33,shipped,5,1497.18
2024-03-27,1003,Gamma GmbH,50880,0.0,0.0,cancelled,4,794.46
2024-03-28,1002,Beta GmbH,50881,536.89,85.5,shipped,5,515.8
2024-03-28,1003,Gamma GmbH,50882,0.0,0.0,cancelled,4,764.67
2024-03-28,1002,Beta GmbH,50883,2003.88,368.85,shipped,5,1891.59
2024-03-29,1002,Beta GmbH,50884,0.0,0.0,cancelled,3,1898.06
2024-03-29,1002,Beta GmbH,50885,0.0,0.0,cancelled,5,928.72
2024-03-29,1001,Alpha GmbH,50886,0.0,0.0,cancelled,4,877.43
2024-03-30,1003,Gamma GmbH,50887,1890.74,297.31,shipped,1,1831.27
2024-03-30,1003,Gamma GmbH,50888,0.0,0.0,cancelled,5,1329.71
2024-03-30,1002,Beta GmbH,50889,0.0,0.0,cancelled,1,1557.15
2024-03-31,1001,Alpha GmbH,50890,0.0,0.0,cancelled,5,905.25
2024-03-31,1001,Alpha GmbH,50891,1085.92,190.33,shipped,1,1110.58
2024-04-01,1002,Beta GmbH,50892,0.0,0.0,cancelled,3,1555.17
2024-04-01,1003,Gamma GmbH,50893,1680.11,242.2,shipped,3,1586.21
2024-04-02,1003,Gamma GmbH,50894,1446.04,285.15,shipped,5,1522.35
2024-04-02,1003,Gamma GmbH,50895,1485.18,294.73,shipped,3,1641.16
2024-04-03,1001,Alpha GmbH,50896,0.0,0.0,cancelled,5,1249.2
2024-04-03,1002,Beta GmbH,50897,0.0,0.0,cancelled,3,1259.66
2024-04-04,1001,Alpha GmbH,50898,1819.92,223.29,shipped,2,1914.64
2024-04-04,1002,Beta GmbH,50899,0.0,0.0,cancelled,4,862.35
2024-04-05,1003,Gamma GmbH,50900,0.0,0.0,cancelled,5,1788.49
2024-04-06,1003,Gamma GmbH,50901,0.0,0.0,cancelled,3,1090.26
2024-04-07,1002,Beta GmbH,50902,1049.51,114.84,shipped,2,960.34
2024-04-07,1001,Alpha GmbH,50903,692.91,93.19,shipped,2,644.26
2024-04-07,1003,Gamma GmbH,50904,768.75,85.37,shipped,4,816.58
2024-04-08,1002,Beta GmbH,50905,1420.06,240.88,shipped,4,1355.02
2024-04-08,1001,Alpha GmbH,50906,0.0,0.0,cancelled,5,1619.38
2024-04-08,1002,Beta GmbH,50907,1612.4,209.22,shipped,3,1535.76
2024-04-09,1002,Beta GmbH,50908,1332.92,250.37,shipped,1,1227.76
2024-04-10,1001,Alpha GmbH,50909,0.0,0.0,cancelled,4,1356.83
2024-04-10,1001,Alpha GmbH,50910,0.0,0.0,cancelled,5,1129.42
2024-04-10,1002,Beta GmbH,50911,1114.71,174.76,shipped,2,1134.5
2024-04-11,1003,Gamma GmbH,50912,1118.27,166.76,shipped,4,1114.28
2024-04-12,1003,Gamma GmbH,50913,1535.66,224.4,shipped,5,1616.57
2024-04-12,1002,Beta GmbH,50914,0.0,0.0,cancelled,4,1662.3
2024-04-13,1003,Gamma GmbH,50915,0.0,0.0,cancelled,3,729.22
2024-04-13,1003,Gamma GmbH,50916,1851.58,210.28,shipped,3,1912.79
2024-04-13,1002,Beta GmbH,50917,2045.98,307.0,shipped,5,1982.13
2024-04-14,1002,Beta GmbH,50918,655.9,127.17,shipped,3,609.19
2024-04-14,1001,Alpha GmbH,50919,1460.11,279.45,shipped,3,1546.63
2024-04-15,1001,Alpha GmbH,50920,0.0,0.0,cancelled,1,1799.73
2024-04-15,1003,Gamma GmbH,50921,0.0,0.0,cancelled,5,1687.2
2024-04-16,1002,Beta GmbH,50922,0.0,0.0,cancelled,5,1171.54
2024-04-17,1003,Gamma GmbH,50923,0.0,0.0,cancelled,5,1495.14
2024-04-18,1001,Alpha GmbH,50924,1832.31,191.83,shipped,5,1995.86
2024-04-18,1003,Gamma GmbH,50925,0.0,0.0,cancelled,4,1975.83
2024-04-19,1003,Gamma GmbH,50926,0.0,0.0,cancelled,3,1146.99
2024-04-19,1002,Beta GmbH,50927,577.98,112.82,shipped,4,570.54
2024-04-19,1001,Alpha GmbH,50928,1615.45,177.3,shipped,5,1752.68
2024-04-20,1003,Gamma GmbH,50929,0.0,0.0,cancelled,1,1026.11
2024-04-21,1002,Beta GmbH,50930,0.0,0.0,cancelled,3,1670.9
2024-04-22,1002,Beta GmbH,50931,0.0,0.0,cancelled,2,632.67
2024-04-23,1002,Beta GmbH,50932,498.04,76.47,shipped,1,535.26
2024-04-23,1003,Gamma GmbH,50933,1115.01,222.35,shipped,5,1229.84
2024-04-23,1002,Beta GmbH,50934,905.27,169.07,shipped,5,970.99
2024-04-24,1002,Beta GmbH,50935,0.0,0.0,cancelled,4,929.23
2024-04-25,1001,Alpha GmbH,50936,0.0,0.0,cancelled,2,1895.76
2024-04-26,1003,Gamma GmbH,50937,0.0,0.0,cancelled,3,1197.04
2024-04-26,1002,Beta GmbH,50938,0.0,0.0,cancelled,4,1100.41
2024-04-27,1002,Beta GmbH,50939,1402.7,256.94,shipped,4,1373.11
2024-04-27,1002,Beta GmbH,50940,1145.04,143.13,shipped,3,1197.99
2024-04-27,1001,Alpha GmbH,50941,0.0,0.0,cancelled,3,1543.45
2024-04-28,1003,Gamma GmbH,50942,1376.32,137.88,shipped,4,1521.01
2024-04-29,1002,Beta GmbH,50943,1851.03,205.78,shipped,2,1843.62
2024-04-29,1001,Alpha GmbH,50944,776.4,81.23,shipped,2,709.96
2024-04-29,1002,Beta GmbH,50945,811.18,123.23,shipped,1,899.06
2024-04-30,1001,Alpha GmbH,50946,0.0,0.0,cancelled,3,1191.33
2024-05-01,1002,Beta GmbH,50947,1776.81,196.22,shipped,1,1676.06
2024-05-01,1002,Beta GmbH,50948,1813.16,290.82,shipped,3,1853.45
2024-05-01,1003,Gamma GmbH,50949,0.0,0.0,cancelled,5,1364.9
2024-05-02,1002,Beta GmbH,50950,512.49,77.77,shipped,5,505.05
2024-05-02,1001,Alpha GmbH,50951,0.0,0.0,cancelled,1,1747.27
2024-05-02,1003,Gamma GmbH,50952,0.0,0.0,cancelled,1,550.11
2024-05-03,1003,Gamma GmbH,50953,0.0,0.0,cancelled,2,1256.75
2024-05-03,1003,Gamma GmbH,50954,0.0,0.0,cancelled,4,887.14
2024-05-04,1003,Gamma GmbH,50955,1636.62,224.89,shipped,5,1649.76
2024-05-04,1003,Gamma GmbH,50956,1256.3,209.14,shipped,1,1376.31
2024-05-05,1002,Beta GmbH,50957,2018.58,237.96,shipped,5,1904.91
2024-05-05,1002,Beta GmbH,50958,1115.43,195.07,shipped,2,1182.94
2024-05-05,1002,Beta GmbH,50959,1665.67,186.5,shipped,4,1524.13
2024-05-06,1002,Beta GmbH,50960,0.0,0.0,cancelled,5,1469.94
2024-05-06,1001,Alpha GmbH,50961,1861.87,206.19,shipped,3,1890.88
2024-05-06,1002,Beta GmbH,50962,0.0,0.0,cancelled,3,1858.2
2024-05-07,1001,Alpha GmbH,50963,0.0,0.0,cancelled,3,1262.25
2024-05-07,1002,Beta GmbH,50964,0.0,0.0,cancelled,3,888.72
2024-05-07,1002,Beta GmbH,50965,1792.21,310.5,shipped,2,1894.21
2024-05-08,1001,Alpha GmbH,50966,0.0,0.0,cancelled,2,1078.86
2024-05-09,1003,Gamma GmbH,50967,0.0,0.0,cancelled,3,565.27
2024-05-09,1001,Alpha GmbH,50968,0.0,0.0,cancelled,2,998.69
2024-05-09,1001,Alpha GmbH,50969,0.0,0.0,cancelled,4,1786.42
2024-05-10,1003,Gamma GmbH,50970,1941.71,301.96,shipped,4,1899.76
2024-05-11,1001,Alpha GmbH,50971,628.75,116.38,shipped,4,637.32
2024-05-11,1002,Beta GmbH,50972,0.0,0.0,cancelled,3,1073.46
2024-05-12,1001,Alpha GmbH,50973,0.0,0.0,cancelled,5,1036.87
2024-05-13,1003,Gamma GmbH,50974,1068.1,194.06,shipped,2,1046.85
2024-05-13,1003,Gamma GmbH,50975,1706.67,274.27,shipped,5,1593.32
2024-05-13,1003,Gamma GmbH,50976,0.0,0.0,cancelled,5,1329.9
2024-05-14,1002,Beta GmbH,50977,0.0,0.0,cancelled,2,1382.51
2024-05-14,1001,Alpha GmbH,50978,1617.04,166.45,shipped,5,1491.82
2024-05-15,1003,Gamma GmbH,50979,0.0,0.0,cancelled,5,1557.7
2024-05-15,1003,Gamma GmbH,50980,0.0,0.0,cancelled,4,528.26
2024-05-16,1002,Beta GmbH,50981,564.21,69.45,shipped,5,549.73
2024-05-16,1002,Beta GmbH,50982,0.0,0.0,cancelled,4,1689.82
2024-05-17,1001,Alpha GmbH,50983,0.0,0.0,cancelled,3,1972.39
2024-05-17,1001,Alpha GmbH,50984,0.0,0.0,cancelled,5,926.46
2024-05-17,1001,Alpha GmbH,50985,1078.73,200.86,shipped,3,985.05
2024-05-18,1002,Beta GmbH,50986,0.0,0.0,cancelled,3,1424.12
2024-05-19,1001,Alpha GmbH,50987,0.0,0.0,cancelled,4,1715.41
2024-05-19,1002,Beta GmbH,50988,634.49,103.93,shipped,4,609.85
2024-05-20,1003,Gamma GmbH,50989,1813.83,243.04,shipped,1,1727.23
2024-05-20,1003,Gamma GmbH,50990,1651.54,256.45,shipped,3,1673.78
2024-05-21,1003,Gamma GmbH,50991,1151.21,134.2,shipped,5,1106.7
2024-05-21,1001,Alpha GmbH,50992,1414.78,146.0,shipped,4,1288.03
2024-05-22,1003,Gamma GmbH,50993,0.0,0.0,cancelled,1,744.28
2024-05-22,1002,Beta GmbH,50994,0.0,0.0,cancelled,3,1946.19
2024-05-23,1001,Alpha GmbH,50995,0.0,0.0,cancelled,5,1697.16
2024-05-23,1001,Alpha GmbH,50996,1263.13,212.01,shipped,2,1178.77
2024-05-24,1001,Alpha GmbH,50997,1455.39,212.06,shipped,1,1367.63
2024-05-24,1002,Beta GmbH,50998,0.0,0.0,cancelled,5,1831.94
2024-05-25,1002,Beta GmbH,50999,1154.66,159.02,shipped,2,1192.32
2024-05-26,1001,Alpha GmbH,51000,0.0,0.0,cancelled,2,771.8
2024-05-27,1002,Beta GmbH,51001,1802.47,302.22,shipped,1,1741.64
2024-05-27,1001,Alpha GmbH,51002,967.27,171.02,shipped,1,894.27
2024-05-28,1003,Gamma GmbH,51003,756.74,137.83,shipped,4,805.74
2024-05-28,1001,Alpha GmbH,51004,848.23,93.61,shipped,5,942.3
2024-05-28,1001,Alpha GmbH,51005,0.0,0.0,cancelled,3,1899.11
2024-05-29,1003,Gamma GmbH,51006,924.92,153.31,shipped,2,920.06
2024-05-30,1003,Gamma GmbH,51007,0.0,0.0,cancelled,4,518.58
2024-05-31,1001,Alpha GmbH,51008,0.0,0.0,cancelled,3,1487.91
2024-06-01,1001,Alpha GmbH,51009,0.0,0.0,cancelled,3,1510.87
2024-06-02,1002,Beta GmbH,51010,0.0,0.0,cancelled,1,963.39
2024-06-02,1003,Gamma GmbH,51011,1833.85,315.97,shipped,2,1965.74
2024-06-02,1001,Alpha GmbH,51012,1497.72,188.62,shipped,4,1464.83
2024-06-03,1002,Beta GmbH,51013,0.0,0.0,cancelled,4,1764.69
2024-06-03,1001,Alpha GmbH,51014,1568.82,196.93,shipped,1,1431.47
